scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
known_hard,66160,1.08,2,250,10,66160,24.2341,0.959505,1,1,1
unknown_random,66160,1.08,2,249,10,36559,268.498,1.79672e-36,0,-1,1
unknown_hard,66160,1.08,2,250,10,62469,33.5064,0.677227,1,-1,0
known_hard,66160,1.08,3,250,10,66160,27.9292,0.884594,1,1,1
unknown_random,66160,1.08,3,249,10,36559,259.904,7.38563e-35,0,-1,1
unknown_hard,66160,1.08,3,250,10,64079,40.0933,0.377495,1,-1,0
known_hard,66160,1.08,4,250,10,66160,34.3499,0.638972,1,1,1
unknown_random,66160,1.08,4,249,10,36559,340.892,2.43552e-50,0,-1,1
unknown_hard,66160,1.08,4,250,10,56306,66.2283,0.00306518,1,-1,0
known_hard,66160,1.08,5,250,10,66160,21.3593,0.986506,1,1,1
unknown_random,66160,1.08,5,249,10,36559,350.111,3.90792e-52,0,-1,1
unknown_hard,66160,1.08,5,250,10,48789,29.8722,0.823954,1,-1,0
known_hard,66160,1.09,1,250,10,66160,36.2439,0.550834,1,1,1
unknown_random,66160,1.09,1,249,10,36559,262.239,2.69658e-35,0,-1,1
unknown_hard,66160,1.09,1,250,10,62469,41.3608,0.326096,1,-1,0
known_hard,66160,1.09,2,250,10,66160,47.0029,0.150098,1,1,1
unknown_random,66160,1.09,2,249,10,36559,331.97,1.31239e-48,0,-1,1
unknown_hard,66160,1.09,2,250,10,56125,49.5381,0.0995694,1,-1,0
known_hard,66160,1.09,3,250,10,66160,50.7881,0.0802724,1,1,1
unknown_random,66160,1.09,3,249,10,36559,340.713,2.63829e-50,0,-1,1
unknown_hard,66160,1.09,3,250,10,56125,39.6635,0.395737,1,-1,0
known_hard,66160,1.09,4,250,10,46687,34.9425,0.611603,1,2,1
unknown_random,66160,1.09,4,249,10,36559,252.182,2.04937e-33,0,-1,1
unknown_hard,66160,1.09,4,250,10,56306,38.3303,0.454506,1,-1,0
known_hard,66160,1.09,5,250,10,66160,46.2149,0.169247,1,1,1
unknown_random,66160,1.09,5,249,10,36559,265.969,5.37414e-36,0,-1,1
unknown_hard,66160,1.09,5,250,10,56125,51.9331,0.0654201,1,-1,0
known_hard,66160,1.1,1,250,10,66160,27.7325,0.889915,1,1,1
unknown_random,66160,1.1,1,249,10,36559,244.288,6.01776e-32,0,-1,1
unknown_hard,66160,1.1,1,250,10,56125,53.4336,0.049529,1,-1,0
known_hard,66160,1.1,2,250,10,66160,66.4504,0.00290403,1,1,1
unknown_random,66160,1.1,2,249,10,36559,245.397,3.74657e-32,0,-1,1
unknown_hard,66160,1.1,2,250,10,62469,41.1059,0.336126,1,-1,0
known_hard,66160,1.1,3,250,10,66160,36.62,0.533254,1,1,1
unknown_random,66160,1.1,3,249,10,36559,299.457,2.38793e-42,0,-1,1
unknown_hard,66160,1.1,3,250,10,56125,61.7687,0.0087248,1,-1,0
known_hard,66160,1.1,4,250,10,66160,13.6905,0.999902,1,1,1
unknown_random,66160,1.1,4,249,10,36559,265.625,6.23579e-36,0,-1,1
unknown_hard,66160,1.1,4,250,10,56125,33.7419,0.666647,1,-1,0
known_hard,66160,1.1,5,250,10,56306,31.9657,0.743769,1,2,1
unknown_random,66160,1.1,5,249,10,36559,274.242,1.48316e-37,0,-1,1
unknown_hard,66160,1.1,5,250,10,62469,64.3672,0.00478576,1,-1,0
known_hard,66160,1.11,1,250,10,66160,37.892,0.474412,1,1,1
unknown_random,66160,1.11,1,249,10,36559,285.035,1.33932e-39,0,-1,1
unknown_hard,66160,1.11,1,250,10,62469,41.4103,0.324168,1,-1,0
known_hard,66160,1.11,2,250,10,48789,68.3754,0.00180571,1,2,1
unknown_random,66160,1.11,2,249,10,36559,265.748,5.91138e-36,0,-1,1
unknown_hard,66160,1.11,2,250,10,56125,29.2899,0.843634,1,-1,0
known_hard,66160,1.11,3,250,10,66160,30.5783,0.798474,1,1,1
unknown_random,66160,1.11,3,249,10,36559,255.396,5.15006e-34,0,-1,1
unknown_hard,66160,1.11,3,250,10,56306,49.1423,0.106411,1,-1,0
known_hard,66160,1.11,4,250,10,66160,19.9285,0.993063,1,1,1
unknown_random,66160,1.11,4,249,10,36559,293.575,3.17305e-41,0,-1,1
unknown_hard,66160,1.11,4,250,10,62469,51.7603,0.0675008,1,-1,0
known_hard,66160,1.11,5,250,10,62469,43.0096,0.265351,1,3,1
unknown_random,66160,1.11,5,249,10,36559,242.737,1.16661e-31,0,-1,1
unknown_hard,66160,1.11,5,250,10,46687,32.1915,0.734356,1,-1,0
known_hard,66160,1.12,1,250,10,66160,43.7677,0.239951,1,1,1
unknown_random,66160,1.12,1,249,10,36559,309.615,2.69917e-44,0,-1,1
unknown_hard,66160,1.12,1,250,10,56125,36.5831,0.534979,1,-1,0
known_hard,66160,1.12,2,250,10,66160,49.078,0.107556,1,1,1
unknown_random,66160,1.12,2,249,10,36559,248.775,8.83106e-33,0,-1,1
unknown_hard,66160,1.12,2,250,10,56125,62.9487,0.00666366,1,-1,0
known_hard,66160,1.12,3,250,10,66160,43.1895,0.259178,1,1,1
unknown_random,66160,1.12,3,249,10,36559,277.17,4.14624e-38,0,-1,1
unknown_hard,66160,1.12,3,250,10,62469,27.8748,0.886082,1,-1,0
known_hard,66160,1.12,4,250,10,62469,49.8207,0.0949068,1,3,1
unknown_random,66160,1.12,4,249,10,36559,273.957,1.67882e-37,0,-1,1
unknown_hard,66160,1.12,4,250,10,56125,65.2179,0.00391001,1,-1,0
known_hard,66160,1.12,5,250,10,62469,41.7052,0.312808,1,3,1
unknown_random,66160,1.12,5,249,10,36559,323.39,5.99642e-47,0,-1,1
unknown_hard,66160,1.12,5,250,10,56125,19.3057,0.994956,1,-1,0
known_hard,66160,1.13,1,250,10,66160,39.536,0.401224,1,1,1
unknown_random,66160,1.13,1,249,10,36559,273.955,1.68021e-37,0,-1,1
unknown_hard,66160,1.13,1,250,10,48789,47.3385,0.142461,1,-1,0
known_hard,66160,1.13,2,250,10,56306,28.745,0.860898,1,3,1
unknown_random,66160,1.13,2,249,10,36559,284.415,1.75665e-39,0,-1,1
unknown_hard,66160,1.13,2,250,10,56125,30.2868,0.809202,1,-1,0
known_hard,66160,1.13,3,250,10,56125,49.6326,0.0979902,1,2,1
unknown_random,66160,1.13,3,249,10,36559,310.64,1.71447e-44,0,-1,1
unknown_hard,66160,1.13,3,250,10,56125,41.9584,0.303235,1,-1,0
known_hard,66160,1.13,4,250,10,66160,28.6397,0.864105,1,1,1
unknown_random,66160,1.13,4,249,10,36559,268.263,1.98901e-36,0,-1,1
unknown_hard,66160,1.13,4,250,10,56306,43.0216,0.264937,1,-1,0
known_hard,66160,1.13,5,250,10,66160,21.693,0.984433,1,1,1
unknown_random,66160,1.13,5,249,10,36559,284.562,1.64702e-39,0,-1,1
unknown_hard,66160,1.13,5,250,10,48789,24.8666,0.950273,1,-1,0
known_hard,66160,1.14,1,250,10,66160,32.2252,0.732938,1,1,1
unknown_random,66160,1.14,1,249,10,36559,269.272,1.28449e-36,0,-1,1
unknown_hard,66160,1.14,1,250,10,56306,38.2344,0.458841,1,-1,0
known_hard,66160,1.14,2,250,10,62469,25.096,0.946581,1,2,1
unknown_random,66160,1.14,2,249,10,36559,203.875,1.43252e-24,0,-1,1
unknown_hard,66160,1.14,2,250,10,62469,55.7081,0.0318074,1,-1,0
known_hard,66160,1.14,3,250,10,66160,57.1737,0.0236066,1,1,1
unknown_random,66160,1.14,3,249,10,36559,261.716,3.37882e-35,0,-1,1
unknown_hard,66160,1.14,3,250,10,56306,36.0051,0.562008,1,-1,0
known_hard,66160,1.14,4,250,10,66160,26.7933,0.913202,1,1,1
unknown_random,66160,1.14,4,249,10,36559,255.7,4.51862e-34,0,-1,1
unknown_hard,66160,1.14,4,250,10,56125,53.2645,0.0511352,1,-1,0
known_hard,66160,1.14,5,250,10,56125,33.9855,0.655619,1,2,1
unknown_random,66160,1.14,5,249,10,36559,263.738,1.41061e-35,0,-1,1
unknown_hard,66160,1.14,5,250,10,56125,28.5567,0.866598,1,-1,0
known_hard,66160,1.15,1,250,10,66160,44.2035,0.226098,1,1,1
unknown_random,66160,1.15,1,249,10,36559,243.093,1.00208e-31,0,-1,1
unknown_hard,66160,1.15,1,250,10,56306,34.0841,0.651132,1,-1,0
known_hard,66160,1.15,2,250,10,66160,41.8248,0.308267,1,1,1
unknown_random,66160,1.15,2,249,10,36559,263.793,1.37715e-35,0,-1,1
unknown_hard,66160,1.15,2,250,10,56125,39.27,0.412763,1,-1,0
known_hard,66160,1.15,3,250,10,66160,32.8281,0.707146,1,1,1
unknown_random,66160,1.15,3,249,10,36559,272.834,2.73508e-37,0,-1,1
unknown_hard,66160,1.15,3,250,10,56306,57.2579,0.0231991,1,-1,0
known_hard,66160,1.15,4,250,10,66160,28.7662,0.860249,1,1,1
unknown_random,66160,1.15,4,249,10,36559,266.294,4.66849e-36,0,-1,1
unknown_hard,66160,1.15,4,250,10,46687,60.3314,0.0120249,1,-1,0
known_hard,66160,1.15,5,250,10,66160,50.223,0.0885758,1,1,1
unknown_random,66160,1.15,5,249,10,36559,249.399,6.76092e-33,0,-1,1
unknown_hard,66160,1.15,5,250,10,56125,37.8998,0.474055,1,-1,0
known_hard,66160,1.16,1,250,10,66160,41.563,0.318259,1,1,1
unknown_random,66160,1.16,1,249,10,36559,251.851,2.3623e-33,0,-1,1
unknown_hard,66160,1.16,1,250,10,46687,21.5266,0.985496,1,-1,0
known_hard,66160,1.16,2,250,10,66160,16.1898,0.999255,1,1,1
unknown_random,66160,1.16,2,249,10,36559,243.564,8.19587e-32,0,-1,1
unknown_hard,66160,1.16,2,250,10,56125,45.3153,0.193238,1,-1,0
known_hard,66160,1.16,3,250,10,56125,39.2663,0.412926,1,2,1
unknown_random,66160,1.16,3,249,10,36559,255.063,5.94207e-34,0,-1,1
unknown_hard,66160,1.16,3,250,10,56306,48.6827,0.114822,1,-1,0
known_hard,66160,1.16,4,250,10,66160,46.4699,0.162862,1,1,1
unknown_random,66160,1.16,4,249,10,36559,248.6,9.51872e-33,0,-1,1
unknown_hard,66160,1.16,4,250,10,56125,28.1981,0.877073,1,-1,0
known_hard,66160,1.16,5,250,10,66160,36.7724,0.526145,1,1,1
unknown_random,66160,1.16,5,249,10,36559,210.41,9.5681e-26,0,-1,1
unknown_hard,66160,1.16,5,250,10,68505,24.515,0.955573,1,-1,0
known_hard,66160,1.17,1,250,10,66160,41.6063,0.316592,1,1,1
unknown_random,66160,1.17,1,249,10,36559,229.26,3.55861e-29,0,-1,1
unknown_hard,66160,1.17,1,250,10,56306,20.5422,0.990671,1,-1,0
known_hard,66160,1.17,2,250,10,66160,40.806,0.348126,1,1,1
unknown_random,66160,1.17,2,249,10,36559,282.173,4.67745e-39,0,-1,1
unknown_hard,66160,1.17,2,250,10,56306,56.338,0.0280152,1,-1,0
known_hard,66160,1.17,3,250,10,66160,33.3013,0.686361,1,1,1
unknown_random,66160,1.17,3,249,10,36559,255.749,4.42357e-34,0,-1,1
unknown_hard,66160,1.17,3,250,10,56306,43.3206,0.254733,1,-1,0
known_hard,66160,1.17,4,250,10,66160,33.0129,0.699084,1,1,1
unknown_random,66160,1.17,4,249,10,36559,214.96,1.4394e-26,0,-1,1
unknown_hard,66160,1.17,4,250,10,56125,38.0368,0.467807,1,-1,0
known_hard,66160,1.17,5,250,10,56125,34.7283,0.621535,1,2,1
unknown_random,66160,1.17,5,249,10,36559,260.884,4.84017e-35,0,-1,1
unknown_hard,66160,1.17,5,250,10,62469,49.5011,0.100193,1,-1,0
known_hard,66160,1.18,1,250,10,66160,24.6961,0.952896,1,1,1
unknown_random,66160,1.18,1,249,10,36559,253.148,1.3533e-33,0,-1,1
unknown_hard,66160,1.18,1,250,10,62469,28.5882,0.865655,1,-1,0
known_hard,66160,1.18,2,250,10,66160,29.6031,0.833203,1,1,1
unknown_random,66160,1.18,2,249,10,36559,269.525,1.15063e-36,0,-1,1
unknown_hard,66160,1.18,2,250,10,56125,24.6765,0.953191,1,-1,0
known_hard,66160,1.18,3,250,10,66160,27.9228,0.884771,1,1,1
unknown_random,66160,1.18,3,249,10,36559,322.903,7.44491e-47,0,-1,1
unknown_hard,66160,1.18,3,250,10,68505,37.2752,0.502785,1,-1,0
known_hard,66160,1.18,4,250,10,66160,31.4744,0.763791,1,1,1
unknown_random,66160,1.18,4,249,10,36559,299.411,2.43748e-42,0,-1,1
unknown_hard,66160,1.18,4,250,10,62469,44.8332,0.207046,1,-1,0
known_hard,66160,1.18,5,250,10,46687,35.1065,0.603983,1,2,1
unknown_random,66160,1.18,5,249,10,36559,208.68,1.96203e-25,0,-1,1
unknown_hard,66160,1.18,5,250,10,56125,33.9251,0.658359,1,-1,0
known_hard,66160,1.19,1,250,10,66160,21.8913,0.983088,1,1,1
unknown_random,66160,1.19,1,249,10,36559,249.636,6.10593e-33,0,-1,1
unknown_hard,66160,1.19,1,250,10,56125,57.9554,0.0200562,1,-1,0
known_hard,66160,1.19,2,250,10,56306,41.0493,0.338372,1,2,1
unknown_random,66160,1.19,2,249,10,36559,240.41,3.1443e-31,0,-1,1
unknown_hard,66160,1.19,2,250,10,46687,34.5578,0.629406,1,-1,0
known_hard,66160,1.19,3,250,10,56125,42.4489,0.285181,1,2,1
unknown_random,66160,1.19,3,249,10,36559,239.78,4.11168e-31,0,-1,1
unknown_hard,66160,1.19,3,250,10,56125,37.5296,0.491039,1,-1,0
known_hard,66160,1.19,4,250,10,56125,49.0122,0.108741,1,3,1
unknown_random,66160,1.19,4,249,10,36559,285.816,9.51799e-40,0,-1,1
unknown_hard,66160,1.19,4,250,10,56125,61.3226,0.00964683,1,-1,0
known_hard,66160,1.19,5,250,10,66160,46.5671,0.160476,1,1,1
unknown_random,66160,1.19,5,249,10,36559,325.213,2.66394e-47,0,-1,1
unknown_hard,66160,1.19,5,250,10,56306,42.4354,0.285671,1,-1,0
known_hard,66160,1.2,1,250,10,56125,44.5368,0.215871,1,2,1
unknown_random,66160,1.2,1,249,10,36559,249.398,6.76218e-33,0,-1,1
unknown_hard,66160,1.2,1,250,10,56125,21.0355,0.988304,1,-1,0
known_hard,66160,1.2,2,250,10,56125,45.4569,0.189308,1,2,1
unknown_random,66160,1.2,2,249,10,36559,262.46,2.45038e-35,0,-1,1
unknown_hard,66160,1.2,2,250,10,56306,20.2408,0.991918,1,-1,0
known_hard,66160,1.2,3,250,10,56125,31.7746,0.751638,1,2,1
unknown_random,66160,1.2,3,249,10,36559,229.651,3.01693e-29,0,-1,1
unknown_hard,66160,1.2,3,250,10,56306,38.9432,0.427116,1,-1,0
known_hard,66160,1.2,4,250,10,66160,20.7862,0.989554,1,1,1
unknown_random,66160,1.2,4,249,10,36559,210.237,1.02823e-25,0,-1,1
unknown_hard,66160,1.2,4,250,10,64079,28.0004,0.882631,1,-1,0
known_hard,66160,1.2,5,250,10,66160,44.0095,0.232198,1,1,1
unknown_random,66160,1.2,5,249,10,36559,238.62,6.73532e-31,0,-1,1
unknown_hard,66160,1.2,5,250,10,56125,60.6117,0.0113031,1,-1,0
known_hard,66160,1.21,1,250,10,66160,37.0666,0.512459,1,1,1
unknown_random,66160,1.21,1,249,10,36559,287.655,4.25573e-40,0,-1,1
unknown_hard,66160,1.21,1,250,10,56125,23.7633,0.965519,1,-1,0
known_hard,66160,1.21,2,250,10,66160,49.5339,0.0996411,1,1,1
unknown_random,66160,1.21,2,249,10,36559,224.723,2.40882e-28,0,-1,1
unknown_hard,66160,1.21,2,250,10,62469,25.5536,0.938652,1,-1,0
known_hard,66160,1.21,3,250,10,66160,31.5189,0.762004,1,1,1
unknown_random,66160,1.21,3,249,10,36559,195.349,4.75858e-23,0,-1,1
unknown_hard,66160,1.21,3,250,10,56125,58.1062,0.0194296,1,-1,0
known_hard,66160,1.21,4,250,10,48789,30.4396,0.803615,1,3,1
unknown_random,66160,1.21,4,249,10,36559,213.02,3.23199e-26,0,-1,1
unknown_hard,66160,1.21,4,250,10,46687,38.7887,0.433965,1,-1,0
known_hard,66160,1.21,5,250,10,66160,25.6285,0.937281,1,1,1
unknown_random,66160,1.21,5,249,10,36559,225.718,1.58472e-28,0,-1,1
unknown_hard,66160,1.21,5,250,10,56306,31.7919,0.750929,1,-1,0
known_hard,66160,1.22,1,250,10,66160,20.3246,0.991586,1,1,1
unknown_random,66160,1.22,1,249,10,36559,210.516,9.15747e-26,0,-1,1
unknown_hard,66160,1.22,1,250,10,56306,37.2125,0.50569,1,-1,0
known_hard,66160,1.22,2,250,10,66160,42.4554,0.284948,1,1,1
unknown_random,66160,1.22,2,249,10,36559,150.362,2.68858e-15,0,-1,1
unknown_hard,66160,1.22,2,250,10,56306,35.2228,0.598564,1,-1,0
known_hard,66160,1.22,3,250,10,66160,20.3763,0.991375,1,1,1
unknown_random,66160,1.22,3,249,10,36559,304.275,2.85574e-43,0,-1,1
unknown_hard,66160,1.22,3,250,10,56125,34.7785,0.619207,1,-1,0
known_hard,66160,1.22,4,250,10,66160,34.6917,0.623223,1,1,1
unknown_random,66160,1.22,4,249,10,36559,238.229,7.9544e-31,0,-1,1
unknown_hard,66160,1.22,4,250,10,56125,34.0012,0.654904,1,-1,0
known_hard,66160,1.22,5,250,10,66160,35.9154,0.566205,1,1,1
unknown_random,66160,1.22,5,249,10,36559,208.022,2.57726e-25,0,-1,1
unknown_hard,66160,1.22,5,250,10,56306,14.1653,0.99985,1,-1,0
known_hard,66160,1.23,1,250,10,66160,32.0775,0.739126,1,1,1
unknown_random,66160,1.23,1,249,10,36559,252.403,1.86345e-33,0,-1,1
unknown_hard,66160,1.23,1,250,10,56306,46.1265,0.171502,1,-1,0
known_hard,66160,1.23,2,250,10,66160,40.6902,0.352822,1,1,1
unknown_random,66160,1.23,2,249,10,36559,232.444,9.25892e-30,0,-1,1
unknown_hard,66160,1.23,2,250,10,62469,31.4223,0.765873,1,-1,0
known_hard,66160,1.23,3,250,10,46687,42.4545,0.284981,1,2,1
unknown_random,66160,1.23,3,249,10,36559,193.542,9.95697e-23,0,-1,1
unknown_hard,66160,1.23,3,250,10,46687,17.6313,0.99806,1,-1,0
known_hard,66160,1.23,4,250,10,56306,38.3193,0.455001,1,2,1
unknown_random,66160,1.23,4,249,10,36559,241.384,2.07682e-31,0,-1,1
unknown_hard,66160,1.23,4,250,10,48789,60.7952,0.0108523,1,-1,0
known_hard,66160,1.23,5,250,10,66160,32.1128,0.737653,1,1,1
unknown_random,66160,1.23,5,249,10,36559,265.548,6.44833e-36,0,-1,1
unknown_hard,66160,1.23,5,250,10,56306,30.7506,0.792003,1,-1,0
known_hard,66160,1.24,1,250,10,46687,34.6753,0.623984,1,3,1
unknown_random,66160,1.24,1,249,10,36559,232.418,9.3622e-30,0,-1,1
unknown_hard,66160,1.24,1,250,10,56125,41.0115,0.339878,1,-1,0
known_hard,66160,1.24,2,250,10,62469,38.8575,0.430911,1,2,1
unknown_random,66160,1.24,2,249,10,36559,202.617,2.40633e-24,0,-1,1
unknown_hard,66160,1.24,2,250,10,62469,31.3847,0.767375,1,-1,0
known_hard,66160,1.24,3,250,10,56125,59.2302,0.0152876,1,2,1
unknown_random,66160,1.24,3,249,10,36559,270.009,9.32843e-37,0,-1,1
unknown_hard,66160,1.24,3,250,10,62469,26.5943,0.917689,1,-1,0
known_hard,66160,1.24,4,250,10,66160,51.3794,0.0722853,1,1,1
unknown_random,66160,1.24,4,249,10,36559,199.45,8.86079e-24,0,-1,1
unknown_hard,66160,1.24,4,250,10,56125,44.9827,0.202694,1,-1,0
known_hard,66160,1.24,5,250,10,66160,36.977,0.516621,1,1,1
unknown_random,66160,1.24,5,249,10,36559,190.193,3.89524e-22,0,-1,1
unknown_hard,66160,1.24,5,250,10,46687,39.7563,0.391767,1,-1,0
known_hard,66160,1.25,1,250,10,66160,20.7647,0.989656,1,1,1
unknown_random,66160,1.25,1,249,10,36559,263.606,1.49309e-35,0,-1,1
unknown_hard,66160,1.25,1,250,10,56125,32.5353,0.719777,1,-1,0
known_hard,66160,1.25,2,250,10,66160,37.4976,0.492515,1,1,1
unknown_random,66160,1.25,2,249,10,36559,200.075,6.85386e-24,0,-1,1
unknown_hard,66160,1.25,2,250,10,62469,30.2524,0.810448,1,-1,0
known_hard,66160,1.25,3,250,10,66160,35.0393,0.607109,1,1,1
unknown_random,66160,1.25,3,249,10,36559,256.739,2.88942e-34,0,-1,1
unknown_hard,66160,1.25,3,250,10,56125,46.2705,0.16784,1,-1,0
known_hard,66160,1.25,4,250,10,66160,27.5201,0.89549,1,1,1
unknown_random,66160,1.25,4,249,10,36559,248.69,9.15783e-33,0,-1,1
unknown_hard,66160,1.25,4,250,10,56125,50.2567,0.0880613,1,-1,0
known_hard,66160,1.25,5,250,10,56125,43.1403,0.260856,1,2,1
unknown_random,66160,1.25,5,249,10,36559,185.236,2.90515e-21,0,-1,1
unknown_hard,66160,1.25,5,250,10,62469,57.14,0.0237719,1,-1,0
known_hard,66160,1.26,1,250,10,56125,52.697,0.056859,1,2,1
unknown_random,66160,1.26,1,249,10,36559,253.987,9.43726e-34,0,-1,1
unknown_hard,66160,1.26,1,250,10,62469,19.7014,0.993811,1,-1,0
known_hard,66160,1.26,2,250,10,66160,40.2869,0.369404,1,1,1
unknown_random,66160,1.26,2,249,10,36559,212.793,3.55129e-26,0,-1,1
unknown_hard,66160,1.26,2,250,10,48789,35.4175,0.589483,1,-1,0
known_hard,66160,1.26,3,250,10,66160,38.3981,0.451445,1,1,1
unknown_random,66160,1.26,3,249,10,36559,256.995,2.58782e-34,0,-1,1
unknown_hard,66160,1.26,3,250,10,62469,21.1607,0.987633,1,-1,0
known_hard,66160,1.26,4,250,10,66160,34.3068,0.640948,1,1,1
unknown_random,66160,1.26,4,249,10,36559,240.521,2.99992e-31,0,-1,1
unknown_hard,66160,1.26,4,250,10,62469,38.7833,0.434205,1,-1,0
known_hard,66160,1.26,5,250,10,66160,73.9204,0.000429614,0,1,0
unknown_random,66160,1.26,5,249,10,36559,232.875,7.71322e-30,0,-1,1
unknown_hard,66160,1.26,5,250,10,56306,32.4753,0.722342,1,-1,0
known_hard,66160,1.27,1,250,10,66160,24.1775,0.960265,1,1,1
unknown_random,66160,1.27,1,249,10,36559,245.404,3.73558e-32,0,-1,1
unknown_hard,66160,1.27,1,250,10,56306,52.2467,0.0617817,1,-1,0
known_hard,66160,1.27,2,250,10,46687,44.6696,0.211885,1,2,1
unknown_random,66160,1.27,2,249,10,36559,233.243,6.60192e-30,0,-1,1
unknown_hard,66160,1.27,2,250,10,62469,42.9237,0.268332,1,-1,0
known_hard,66160,1.27,3,250,10,66160,29.4825,0.837264,1,1,1
unknown_random,66160,1.27,3,249,10,36559,239.318,5.00564e-31,0,-1,1
unknown_hard,66160,1.27,3,250,10,56125,52.4981,0.0589904,1,-1,0
known_hard,66160,1.27,4,250,10,66160,26.8688,0.911461,1,1,1
unknown_random,66160,1.27,4,249,10,36559,229.465,3.26325e-29,0,-1,1
unknown_hard,66160,1.27,4,250,10,62469,31.8666,0.747862,1,-1,0
known_hard,66160,1.27,5,250,10,66160,29.1546,0.848027,1,1,1
unknown_random,66160,1.27,5,249,10,36559,206.25,5.36874e-25,0,-1,1
unknown_hard,66160,1.27,5,250,10,62469,52.1229,0.0631976,1,-1,0
known_hard,66160,1.28,1,250,10,66160,25.1532,0.945631,1,1,1
unknown_random,66160,1.28,1,249,10,36559,253.563,1.13252e-33,0,-1,1
unknown_hard,66160,1.28,1,250,10,56306,40.3279,0.367699,1,-1,0
known_hard,66160,1.28,2,250,10,66160,35.1965,0.599791,1,1,1
unknown_random,66160,1.28,2,249,10,36559,269.79,1.0256e-36,0,-1,1
unknown_hard,66160,1.28,2,250,10,56306,43.7385,0.240901,1,-1,0
known_hard,66160,1.28,3,250,10,66160,49.1976,0.105433,1,1,1
unknown_random,66160,1.28,3,249,10,36559,192.561,1.4855e-22,0,-1,1
unknown_hard,66160,1.28,3,250,10,62469,31.9484,0.744487,1,-1,0
known_hard,66160,1.28,4,250,10,56125,35.7934,0.571911,1,2,1
unknown_random,66160,1.28,4,249,10,36559,256.596,3.07288e-34,0,-1,1
unknown_hard,66160,1.28,4,250,10,56125,39.2428,0.413952,1,-1,0
known_hard,66160,1.28,5,250,10,56125,33.8185,0.663186,1,2,1
unknown_random,66160,1.28,5,249,10,36559,219.97,1.7722e-27,0,-1,1
unknown_hard,66160,1.28,5,250,10,64079,29.2368,0.845364,1,-1,0
known_hard,66160,1.29,1,250,10,66160,35.7439,0.574228,1,1,1
unknown_random,66160,1.29,1,249,10,36559,161.055,4.32553e-17,0,-1,1
unknown_hard,66160,1.29,1,250,10,46687,37.7227,0.482165,1,-1,0
known_hard,66160,1.29,2,250,10,56125,49.7337,0.0963233,1,2,1
unknown_random,66160,1.29,2,249,10,36559,218.968,2.69601e-27,0,-1,1
unknown_hard,66160,1.29,2,250,10,56125,23.3101,0.970659,1,-1,0
known_hard,66160,1.29,3,250,10,66160,49.8851,0.0938694,1,1,1
unknown_random,66160,1.29,3,249,10,36559,238.172,8.14918e-31,0,-1,1
unknown_hard,66160,1.29,3,250,10,56306,39.4565,0.404659,1,-1,0
known_hard,66160,1.29,4,250,10,66160,26.8465,0.911977,1,1,1
unknown_random,66160,1.29,4,249,10,36559,229.492,3.2259e-29,0,-1,1
unknown_hard,66160,1.29,4,250,10,62469,47.8797,0.130773,1,-1,0
known_hard,66160,1.29,5,250,10,66160,34.0022,0.654858,1,1,1
unknown_random,66160,1.29,5,249,10,36559,192.689,1.40986e-22,0,-1,1
unknown_hard,66160,1.29,5,250,10,56306,22.5271,0.978159,1,-1,0
known_hard,66160,1.3,1,250,10,66160,39.1011,0.420158,1,1,1
unknown_random,66160,1.3,1,249,10,36559,254.306,8.22786e-34,0,-1,1
unknown_hard,66160,1.3,1,250,10,56306,34.8537,0.615724,1,-1,0
known_hard,66160,1.3,2,250,10,66160,55.5541,0.0328012,1,1,1
unknown_random,66160,1.3,2,249,10,36559,214.162,2.00775e-26,0,-1,1
unknown_hard,66160,1.3,2,250,10,56306,40.4891,0.361042,1,-1,0
known_hard,66160,1.3,3,250,10,66160,24.6105,0.954174,1,1,1
unknown_random,66160,1.3,3,249,10,36559,220.699,1.3055e-27,0,-1,1
unknown_hard,66160,1.3,3,250,10,56125,50.1778,0.0892687,1,-1,0
known_hard,66160,1.3,4,250,10,62469,48.0292,0.127679,1,4,1
unknown_random,66160,1.3,4,249,10,36559,152.555,1.16021e-15,0,-1,1
unknown_hard,66160,1.3,4,250,10,56125,36.4608,0.540693,1,-1,0
known_hard,66160,1.3,5,250,10,66160,29.1101,0.849454,1,1,1
unknown_random,66160,1.3,5,249,10,36559,228.425,5.06137e-29,0,-1,1
unknown_hard,66160,1.3,5,250,10,46687,29.6464,0.831732,1,-1,0
known_hard,66160,1.31,1,250,10,66160,37.2163,0.505517,1,1,1
unknown_random,66160,1.31,1,249,10,36559,221.487,9.37897e-28,0,-1,1
unknown_hard,66160,1.31,1,250,10,56125,21.4771,0.985801,1,-1,0
known_hard,66160,1.31,2,250,10,66160,35.2286,0.598295,1,1,1
unknown_random,66160,1.31,2,249,10,36559,277.156,4.17283e-38,0,-1,1
unknown_hard,66160,1.31,2,250,10,56306,45.5713,0.186175,1,-1,0
known_hard,66160,1.31,3,250,10,56306,42.417,0.286337,1,3,1
unknown_random,66160,1.31,3,249,10,36559,192.144,1.76092e-22,0,-1,1
unknown_hard,66160,1.31,3,250,10,62469,28.8483,0.857712,1,-1,0
known_hard,66160,1.31,4,250,10,56306,42.4188,0.286271,1,2,1
unknown_random,66160,1.31,4,249,10,36559,160.757,4.85725e-17,0,-1,1
