target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
17070,prefix,250,0.5,3,10,1,27.8024,27.8024,3893.86,17070,1,1,1,1,1
17070,prefix,250,0.5,4,10,1,30.2117,30.2117,3682.66,17070,1,1,1,1,1
17070,prefix,250,0.5,5,10,1,25.285,25.285,3903.52,17070,1,1,1,1,1
17070,prefix,250,0.51,1,10,1,30.5622,30.5622,3625.18,17070,1,1,1,1,1
17070,prefix,250,0.51,2,10,1,20.7615,20.7615,3639.6,17070,1,1,1,1,1
17070,prefix,250,0.51,3,10,1,26.8119,26.8119,3590.64,17070,1,1,1,1,1
17070,prefix,250,0.51,4,10,1,46.6975,46.6975,3840.93,17070,1,1,1,1,1
17070,prefix,250,0.51,5,10,1,45.8125,45.8125,3689.03,17070,1,1,1,1,1
17070,prefix,250,0.52,1,10,1,35.8935,35.8935,3607.19,17070,1,1,1,1,1
17070,prefix,250,0.52,2,10,1,48.9279,48.9279,3465.12,17070,1,1,1,1,1
17070,prefix,250,0.52,3,10,1,54.5778,54.5778,3593.16,17070,1,1,1,1,1
17070,prefix,250,0.52,4,10,1,24.7722,24.7722,3443.83,17070,1,1,1,1,1
17070,prefix,250,0.52,5,10,1,52.9482,52.9482,3745.28,17070,1,1,1,1,1
17070,prefix,250,0.53,1,10,1,43.5062,43.5062,3463.33,17070,1,1,1,1,1
17070,prefix,250,0.53,2,10,1,26.908,26.908,3415.69,17070,1,1,1,1,1
17070,prefix,250,0.53,3,10,1,61.0624,61.0624,3423.44,17070,1,1,1,1,1
17070,prefix,250,0.53,4,10,1,56.2446,56.2446,3466.31,17070,1,1,1,1,1
17070,prefix,250,0.53,5,10,1,24.3683,24.3683,3490.57,17070,1,1,1,1,1
17070,prefix,250,0.54,1,10,1,57.5787,57.5787,3329.96,17070,1,1,1,1,1
17070,prefix,250,0.54,2,10,1,35.7369,35.7369,3554.38,17070,1,1,1,1,1
17070,prefix,250,0.54,3,10,1,58.0313,58.0313,3055.36,17070,1,1,1,1,1
17070,prefix,250,0.54,4,10,1,51.2727,51.2727,3139.99,17070,1,1,1,1,1
17070,prefix,250,0.54,5,10,1,40.3767,40.3767,3353.51,17070,1,1,1,1,1
17070,prefix,250,0.55,1,10,1,33.8115,33.8115,3352.72,17070,1,1,1,1,1
17070,prefix,250,0.55,2,10,1,47.4867,47.4867,3046.11,17070,1,1,1,1,1
17070,prefix,250,0.55,3,10,1,34.7288,34.7288,2870.13,17070,1,1,1,1,1
17070,prefix,250,0.55,4,10,1,62.2805,62.2805,3402.26,17070,1,1,1,1,1
17070,prefix,250,0.55,5,10,1,36.7495,36.7495,3238.28,17070,1,1,1,1,1
17070,prefix,250,0.56,1,10,1,30.8853,30.8853,2949.28,17070,1,1,1,1,1
17070,prefix,250,0.56,2,10,1,30.9087,30.9087,2905.83,17070,1,1,1,1,1
17070,prefix,250,0.56,3,10,1,63.487,63.487,3002.7,17070,1,1,1,1,1
17070,prefix,250,0.56,4,10,1,44.1034,44.1034,3193.54,17070,1,1,1,1,1
17070,prefix,250,0.56,5,10,1,17.9355,17.9355,3220.47,17070,1,1,1,1,1
17070,prefix,250,0.57,1,10,1,55.2759,55.2759,3072.32,17070,1,1,1,1,1
17070,prefix,250,0.57,2,10,1,25.8301,25.8301,3056.36,17070,1,1,1,1,1
17070,prefix,250,0.57,3,10,1,39.3228,39.3228,2846.57,17070,1,1,1,1,1
17070,prefix,250,0.57,4,10,1,34.5071,34.5071,3036.24,17070,1,1,1,1,1
